Province,District,Commune Eng,Village ENG,District KH,Commune KH,Village,Code_District,Code Commune,Code Village,Province KH,Province Cod,Vil Lat,Vil Long,Dist Lat,Dist Long
Kampong Speu,Kong Pisei,Chongruk,Boeng Toap Pyuh,??????,??????,???????????,503,50302,5030221,??????????????,5,11.28912832,104.6825734,11.367,104.65
Kampong Speu,Kong Pisei,Chongruk,Prey Kdei,??????,??????,????????,503,50302,5030222,??????????????,5,11.3317362,104.6766156,11.367,104.65
Kampong Speu,Kong Pisei,Chongruk,Trapeang Roneah,??????,??????,??????????,503,50302,5030223,??????????????,5,11.33697822,104.6818426,11.367,104.65
Kampong Speu,Kong Pisei,Chongruk,Pong Tuek,??????,??????,?????,503,50302,5030224,??????????????,5,11.33633842,104.6756482,11.367,104.65
Kampong Speu,Kong Pisei,Chongruk,Krabei Tram,??????,??????,??????????,503,50302,5030225,??????????????,5,11.30534235,104.7074617,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Tuol Veasna,??????,????????,????????,503,50303,5030301,??????????????,5,11.25659747,104.6739787,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Angk Sokonthea,??????,????????,???????????,503,50303,5030302,??????????????,5,11.24023056,104.6932725,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Ta Reach,??????,????????,???????,503,50303,5030303,??????????????,5,11.24462993,104.6556418,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Angk Sa Khnay,??????,????????,????????????,503,50303,5030304,??????????????,5,11.24375026,104.6777127,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Snuol,??????,????????,?????,503,50303,5030305,??????????????,5,11.24374234,104.6704752,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Prey Khlouy,??????,????????,?????????,503,50303,5030306,??????????????,5,11.24700233,104.6661472,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Kak Thum,??????,????????,?????,503,50303,5030307,??????????????,5,11.25291148,104.6693104,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Chheu Lum,??????,????????,????,503,50303,5030308,??????????????,5,11.25048814,104.6863904,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Krang Sbov,??????,????????,???????????,503,50303,5030309,??????????????,5,11.25556199,104.6781668,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Kbal Romeas,??????,????????,?????????,503,50303,5030310,??????????????,5,11.24055401,104.6503148,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Krang Ruessei,??????,????????,???????????,503,50303,5030311,??????????????,5,11.26045414,104.6383436,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Tuol Prich,??????,????????,????????,503,50303,5030312,??????????????,5,11.23971612,104.6304817,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Trapeang Teab,??????,????????,??????????,503,50303,5030313,??????????????,5,11.2551203,104.6475395,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Krang Ta Lat,??????,????????,????????????,503,50303,5030314,??????????????,5,11.23913072,104.6551445,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Prey Tumnob,??????,????????,?????????,503,50303,5030315,??????????????,5,11.25733101,104.6587417,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Trapeang Chak,??????,????????,?????????,503,50303,5030316,??????????????,5,11.23978422,104.6418049,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Trach Koh,??????,????????,????????,503,50303,5030317,??????????????,5,11.24034084,104.6384237,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Angk Roung,??????,????????,???????,503,50303,5030318,??????????????,5,11.24961919,104.6943711,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Samraong Khpos,??????,????????,??????????,503,50303,5030319,??????????????,5,11.24902564,104.6639186,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Trapeang Ampil,??????,????????,????????????,503,50303,5030320,??????????????,5,11.24818192,104.6385147,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Krang Chheu Neang,??????,????????,???????????,503,50303,5030321,??????????????,5,11.24077846,104.6338975,11.367,104.65
Kampong Speu,Kong Pisei,Moha Ruessei,Angkor meas,??????,????????,?????.???,503,50303,5030322,??????????????,5,11.24782602,104.6285749,11.367,104.65
Kampong Speu,Kong Pisei,Pechr Muni,Ponlueu Khae,??????,?????????,???????,503,50304,5030401,??????????????,5,11.36634484,104.6289997,11.367,104.65
Kampong Speu,Kong Pisei,Pechr Muni,Kanlaeng Romeas,??????,?????????,??????????,503,50304,5030402,??????????????,5,11.38609423,104.620294,11.367,104.65
Kampong Speu,Kong Pisei,Pechr Muni,Trapeang Snuol,??????,?????????,????????????,503,50304,5030403,??????????????,5,11.36614244,104.6192115,11.367,104.65
Kampong Speu,Kong Pisei,Pechr Muni,Trapeang Thnal,??????,?????????,????????????,503,50304,5030404,??????????????,5,11.3752474,104.6318295,11.367,104.65
Kampong Speu,Kong Pisei,Pechr Muni,Pechr Muni,??????,?????????,?????????,503,50304,5030405,??????????????,5,11.37108461,104.6087014,11.367,104.65
Kampong Speu,Kong Pisei,Pechr Muni,Trapeang Roka,??????,?????????,??????????,503,50304,5030406,??????????????,5,11.37099127,104.6133483,11.367,104.65
Kampong Speu,Kong Pisei,Pechr Muni,Thnal Bat,??????,?????????,????????,503,50304,5030407,??????????????,5,11.36767061,104.6121155,11.367,104.65
Kampong Speu,Kong Pisei,Pechr Muni,Tuol Pring,??????,?????????,????????,503,50304,5030408,??????????????,5,11.38111864,104.6190908,11.367,104.65
Kampong Speu,Kong Pisei,Pechr Muni,Tuol M'am,??????,?????????,???????,503,50304,5030409,??????????????,5,11.37291542,104.6256825,11.367,104.65
Kampong Speu,Kong Pisei,Pechr Muni,Kouk Dangkao,??????,?????????,????????,503,50304,5030410,??????????????,5,11.37181504,104.6209179,11.367,104.65
Kampong Speu,Kong Pisei,Pechr Muni,Kokruos,??????,?????????,??????,503,50304,5030411,??????????????,5,11.35850943,104.648238,11.367,104.65
Kampong Speu,Kong Pisei,Pechr Muni,Chas,??????,?????????,????,503,50304,5030412,??????????????,5,11.35932067,104.6312267,11.367,104.65
Kampong Speu,Kong Pisei,Pechr Muni,Phchoek Chrum,??????,?????????,??????????,503,50304,5030413,??????????????,5,11.37879302,104.6250515,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Dot Kambaor,??????,???????????,????????,503,50305,5030501,??????????????,5,11.40514207,104.7589862,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Kanhchrab,??????,???????????,????????,503,50305,5030502,??????????????,5,11.41621392,104.7404321,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Prey Khla,??????,???????????,????????,503,50305,5030503,??????????????,5,11.41164387,104.7272086,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Kor,??????,???????????,??,503,50305,5030504,??????????????,5,11.43701546,104.7216929,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Kok,??????,???????????,??,503,50305,5030505,??????????????,5,11.43159219,104.7248427,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Damnak Mean chey,??????,???????????,????????????,503,50305,5030506,??????????????,5,11.39140486,104.7485575,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Chamkar Sbov,??????,???????????,??????????,503,50305,5030507,??????????????,5,11.40019911,104.7423716,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Chrab Tboung,??????,???????????,??????????,503,50305,5030508,??????????????,5,11.40238439,104.748997,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Chrab Cheung,??????,???????????,????????,503,50305,5030509,??????????????,5,11.40964501,104.7472032,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Prey Lvea,??????,???????????,????????,503,50305,5030510,??????????????,5,11.42053694,104.7509704,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Trapeang Sla,??????,???????????,???????????,503,50305,5030511,??????????????,5,11.41426663,104.758236,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Boeng Kak,??????,???????????,??????,503,50305,5030512,??????????????,5,11.4189495,104.7351861,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Tuol Thnong,??????,???????????,????????,503,50305,5030513,??????????????,5,11.40389375,104.7276193,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Sala Kruos,??????,???????????,?????????,503,50305,5030514,??????????????,5,11.40589035,104.7158933,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Sayav,??????,???????????,??????,503,50305,5030515,??????????????,5,11.40451617,104.7678783,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Krang Trea,??????,???????????,??????????,503,50305,5030516,??????????????,5,11.41518999,104.7825001,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Liek,??????,???????????,???,503,50305,5030517,??????????????,5,11.41985201,104.788611,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Pheansa,??????,???????????,?????,503,50305,5030518,??????????????,5,11.38850438,104.7625383,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Prey Thkov,??????,???????????,?????????,503,50305,5030519,??????????????,5,11.40700394,104.7365905,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Krabau,??????,???????????,?????,503,50305,5030520,??????????????,5,11.43479726,104.7190915,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Thlok Preal,??????,???????????,??????????,503,50305,5030521,??????????????,5,11.42436703,104.7355386,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Trapeang Chambak,??????,???????????,????????????,503,50305,5030522,??????????????,5,11.42340891,104.7167285,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Ruessei,??????,???????????,?????,503,50305,5030523,??????????????,5,11.41597651,104.7702433,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Ta Aong,??????,???????????,?????,503,50305,5030524,??????????????,5,11.43202902,104.718205,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Dak Por,??????,???????????,?????,503,50305,5030525,??????????????,5,11.42873654,104.7176216,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Prey Totueng,??????,???????????,????????,503,50305,5030526,??????????????,5,11.40475561,104.7733964,11.367,104.65
Kampong Speu,Kong Pisei,Preah Nipean,Prey Dang Tuek,??????,???????????,?????????,503,50305,5030527,??????????????,5,11.40402831,104.7076636,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Khlaeng Poar Tboung,??????,????????,?????????????,503,50306,5030601,??????????????,5,11.33307514,104.6530987,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Doung,??????,????????,???,503,50306,5030602,??????????????,5,11.34320259,104.6674748,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Srae Char,??????,????????,??????,503,50306,5030603,??????????????,5,11.34505955,104.6543306,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Trapeang Kanthao,??????,????????,????????????,503,50306,5030604,??????????????,5,11.34952461,104.6599158,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Dam Daek,??????,????????,?????,503,50306,5030605,??????????????,5,11.35924362,104.6651833,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Haong,??????,????????,???,503,50306,5030606,??????????????,5,11.32700524,104.6595575,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Prey Nheat,??????,????????,????????,503,50306,5030607,??????????????,5,11.35085463,104.6683825,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Svay,??????,????????,?????,503,50306,5030608,??????????????,5,11.32685789,104.6651569,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Ta Ney,??????,????????,????,503,50306,5030609,??????????????,5,11.30387341,104.6459407,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Svay Char,??????,????????,??????????,503,50306,5030610,??????????????,5,11.30530367,104.6322031,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Bak Kar,??????,????????,?????,503,50306,5030611,??????????????,5,11.30800476,104.6371112,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Boeng Prasrae,??????,????????,??????????,503,50306,5030612,??????????????,5,11.35336005,104.6479444,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Angk Samraong,??????,????????,?????????,503,50306,5030613,??????????????,5,11.35644227,104.6752497,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Prey Chor,??????,????????,??????,503,50306,5030614,??????????????,5,11.3197123,104.6486795,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Tboung Angk,??????,????????,?????????,503,50306,5030615,??????????????,5,11.35592815,104.6526495,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Prey Kuk,??????,????????,???????,503,50306,5030616,??????????????,5,11.35420167,104.661175,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Chhuk Sa,??????,????????,????,503,50306,5030617,??????????????,5,11.31624665,104.6626034,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Phlov Damrei,??????,????????,?????????,503,50306,5030618,??????????????,5,11.32943587,104.6656029,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Khlaeng Poar Cheung,??????,????????,???????????,503,50306,5030619,??????????????,5,11.34034747,104.6464457,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Pnov,??????,????????,????,503,50306,5030620,??????????????,5,11.33701564,104.6433431,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Prey Rongieng,??????,????????,????????,503,50306,5030621,??????????????,5,11.33838108,104.6585085,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Trapeang Kralanh,??????,????????,??????????????,503,50306,5030622,??????????????,5,11.36075413,104.6653649,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Samdach Ov,??????,????????,???????,503,50306,5030623,??????????????,5,11.3724293,104.6572398,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Chas,??????,????????,????,503,50306,5030624,??????????????,5,11.36205094,104.6527979,11.367,104.65
Kampong Speu,Kong Pisei,Prey Nheat,Prey Teu,??????,????????,??????,503,50306,5030625,??????????????,5,11.31128824,104.645061,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Trapeang Thnong,??????,?????????,????????????,503,50307,5030701,??????????????,5,11.21597054,104.6639844,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Damnak Pongro,??????,?????????,??????????,503,50307,5030702,??????????????,5,11.20925965,104.6886792,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Thmei,??????,?????????,????,503,50307,5030703,??????????????,5,11.2365759,104.6591234,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Angk Khcheay,??????,?????????,?????????,503,50307,5030704,??????????????,5,11.19313287,104.6786389,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Boeng Roneal,??????,?????????,???????,503,50307,5030705,??????????????,5,11.21301703,104.6438807,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Trapeang Svay,??????,?????????,????????????,503,50307,5030706,??????????????,5,11.22369538,104.6572789,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Aekak Pheap,??????,?????????,?????,503,50307,5030707,??????????????,5,11.21143405,104.6671225,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Damrei Slab,??????,?????????,??????????,503,50307,5030708,??????????????,5,11.22775404,104.6798649,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Prey Chheu Teal,??????,?????????,?????????,503,50307,5030709,??????????????,5,11.22756588,104.6570545,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Tuol Tbaeng,??????,?????????,????????,503,50307,5030710,??????????????,5,11.22587213,104.6876446,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Prey Smach,??????,?????????,??????????,503,50307,5030711,??????????????,5,11.19797878,104.6608266,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Ta Phouk,??????,?????????,?????,503,50307,5030712,??????????????,5,11.23130741,104.6875746,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Prey Kaes,??????,?????????,???????,503,50307,5030713,??????????????,5,11.21626362,104.6839082,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Chamkar Doung,??????,?????????,????????,503,50307,5030714,??????????????,5,11.22457523,104.6675563,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Prey Damnak,??????,?????????,??????????,503,50307,5030715,??????????????,5,11.22314596,104.6437583,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Boeng Changriek,??????,?????????,?????????,503,50307,5030716,??????????????,5,11.23623228,104.6671582,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Chrey Vear,??????,?????????,???????,503,50307,5030717,??????????????,5,11.23282348,104.6760208,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Chek Sraton,??????,?????????,?????????,503,50307,5030718,??????????????,5,11.23265992,104.6837255,11.367,104.65
Kampong Speu,Kong Pisei,Prey Vihear,Trapeang Chrey,??????,?????????,???????????,503,50307,5030719,??????????????,5,11.19845483,104.642497,11.367,104.65
Kampong Speu,Kong Pisei,Roka Kaoh,Dei Kraham,??????,??????,???????,503,50308,5030801,??????????????,5,11.38851267,104.6526192,11.367,104.65
Kampong Speu,Kong Pisei,Roka Kaoh,Pring Tuek,??????,??????,????????,503,50308,5030802,??????????????,5,11.39888178,104.6647245,11.367,104.65
Kampong Speu,Kong Pisei,Roka Kaoh,Doun Iet,??????,??????,??????,503,50308,5030803,??????????????,5,11.4046693,104.672326,11.367,104.65
Kampong Speu,Kong Pisei,Roka Kaoh,Prey Ta Ouk,??????,??????,?????????,503,50308,5030804,??????????????,5,11.41996708,104.6606846,11.367,104.65
Kampong Speu,Kong Pisei,Roka Kaoh,Prey Pongro,??????,??????,????????,503,50308,5030805,??????????????,5,11.43135191,104.6596535,11.367,104.65
Kampong Speu,Kong Pisei,Roka Kaoh,Ta Roung,??????,??????,?????,503,50308,5030806,??????????????,5,11.41965527,104.6894419,11.367,104.65
Kampong Speu,Kong Pisei,Roka Kaoh,Ou Ta Pung,??????,??????,????????,503,50308,5030807,??????????????,5,11.40858185,104.6857873,11.367,104.65
Kampong Speu,Kong Pisei,Roka Kaoh,Srae Thlok,??????,??????,????????,503,50308,5030808,??????????????,5,11.38945911,104.6818027,11.367,104.65
Kampong Speu,Kong Pisei,Roka Kaoh,Prey Khvav,??????,??????,?????????,503,50308,5030809,??????????????,5,11.40756551,104.6997859,11.367,104.65
Kampong Speu,Kong Pisei,Roka Kaoh,Dam Daek,??????,??????,?????,503,50308,5030810,??????????????,5,11.42477109,104.7040947,11.367,104.65
Kampong Speu,Kong Pisei,Roka Kaoh,Roka Kaoh,??????,??????,??????,503,50308,5030811,??????????????,5,11.43333747,104.6885378,11.367,104.65
Kampong Speu,Kong Pisei,Roka Kaoh,Chey Ta Kuon,??????,??????,???????,503,50308,5030812,??????????????,5,11.41178722,104.6569452,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Krang Khlong,??????,?????,???????????,503,50309,5030901,??????????????,5,11.22211427,104.6141248,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Trapeang Leuk,??????,?????,??????????,503,50309,5030902,??????????????,5,11.21906437,104.6124708,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Prey Changva,??????,?????,?????????,503,50309,5030903,??????????????,5,11.19938551,104.6343343,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Sdok,??????,?????,?????,503,50309,5030904,??????????????,5,11.23204552,104.6293005,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Chek,??????,?????,???,503,50309,5030905,??????????????,5,11.23046507,104.6097806,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Prey Char,??????,?????,???????,503,50309,5030906,??????????????,5,11.23152801,104.6424564,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Boeng Trav,??????,?????,????????,503,50309,5030907,??????????????,5,11.22018132,104.6376885,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Tram Kang,??????,?????,????????,503,50309,5030908,??????????????,5,11.22780511,104.6375782,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Prey Khvav,??????,?????,?????????,503,50309,5030909,??????????????,5,11.20938501,104.6319309,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Pok Tang,??????,?????,???????,503,50309,5030910,??????????????,5,11.21260585,104.6256611,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Prey Anteav,??????,?????,??????????,503,50309,5030911,??????????????,5,11.21816761,104.6327901,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Trapeang Kakaoh,??????,?????,???????????,503,50309,5030912,??????????????,5,11.23541064,104.6156828,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Beng,??????,?????,???,503,50309,5030913,??????????????,5,11.23875367,104.606334,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Doung,??????,?????,???,503,50309,5030914,??????????????,5,11.20367576,104.6225948,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Thmei,??????,?????,????,503,50309,5030915,??????????????,5,11.20829519,104.5935418,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Boeng Poat,??????,?????,????????,503,50309,5030916,??????????????,5,11.21847263,104.6026331,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Trapeang Proluet,??????,?????,?????????????,503,50309,5030917,??????????????,5,11.24042709,104.6134866,11.367,104.65
Kampong Speu,Kong Pisei,Sdok,Trapeang Sras,??????,?????,????????????,503,50309,5030918,??????????????,5,11.2260199,104.6201657,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Tram Khnar,??????,?????????,??????????,503,50310,5031001,??????????????,5,11.28620335,104.7051629,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Trapeang Da,??????,?????????,?????????,503,50310,5031002,??????????????,5,11.25900568,104.6298158,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Trapeang Stong,??????,?????????,???????????,503,50310,5031003,??????????????,5,11.26549336,104.6324736,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Trapeang Thlok,??????,?????????,???????????,503,50310,5031004,??????????????,5,11.28297981,104.651473,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Snuol,??????,?????????,?????,503,50310,5031005,??????????????,5,11.27508883,104.6398738,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Soukong,??????,?????????,????,503,50310,5031006,??????????????,5,11.26572567,104.6767171,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Samraong,??????,?????????,?????,503,50310,5031007,??????????????,5,11.28545698,104.6284442,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Ruessei Srok,??????,?????????,??????????,503,50310,5031008,??????????????,5,11.26508166,104.6588426,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Krang Ponley,??????,?????????,???????????,503,50310,5031009,??????????????,5,11.26759914,104.66977,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Krang Kandal,??????,?????????,????????????,503,50310,5031010,??????????????,5,11.27272998,104.6643859,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Angk Kantorch,??????,?????????,?????????,503,50310,5031011,??????????????,5,11.27565472,104.6841458,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Thma Sa,??????,?????????,????,503,50310,5031012,??????????????,5,11.25027442,104.6194652,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Prey Ta Muoch,??????,?????????,?????????,503,50310,5031013,??????????????,5,11.26139054,104.6995902,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Prey Nuk,??????,?????????,???????,503,50310,5031014,??????????????,5,11.25960749,104.6981903,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Kak Krapeu,??????,?????????,????????,503,50310,5031015,??????????????,5,11.2642968,104.6450638,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Krang Kruos,??????,?????????,???????????,503,50310,5031016,??????????????,5,11.27811389,104.6589463,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Ballangk Reachea,??????,?????????,????????????,503,50310,5031017,??????????????,5,11.28606634,104.6777755,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Prey Kambaor,??????,?????????,?????????,503,50310,5031018,??????????????,5,11.25935958,104.6858677,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Trapeang Veaeng,??????,?????????,??????????,503,50310,5031019,??????????????,5,11.27102775,104.6395215,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Andoung Chroh,??????,?????????,???????????,503,50310,5031020,??????????????,5,11.26105099,104.6237388,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Trapeang Mean,??????,?????????,??????????,503,50310,5031021,??????????????,5,11.26869008,104.7007462,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Traeuy Trak,??????,?????????,?????????,503,50310,5031022,??????????????,5,11.27673199,104.6767231,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Thlok Mean,??????,?????????,????????,503,50310,5031023,??????????????,5,11.27191399,104.6470152,11.367,104.65
Kampong Speu,Kong Pisei,Snam Krapeu,Mkak,??????,?????????,??????,503,50310,5031024,??????????????,5,11.28821048,104.6245923,11.367,104.65
Kampong Speu,Kong Pisei,Srang,Ou Pongro,??????,?????,???????,503,50311,5031101,??????????????,5,11.3125072,104.5942752,11.367,104.65
Kampong Speu,Kong Pisei,Srang,Andoung Prang,??????,?????,????????????,503,50311,5031102,??????????????,5,11.32807315,104.5761727,11.367,104.65
Kampong Speu,Kong Pisei,Srang,Ou Ta Vam,??????,?????,?????????,503,50311,5031103,??????????????,5,11.3209586,104.5781534,11.367,104.65
Kampong Speu,Kong Pisei,Srang,Roleang Tuek,??????,?????,????????,503,50311,5031104,??????????????,5,11.32889132,104.5920436,11.367,104.65
Kampong Speu,Kong Pisei,Srang,Thlok Doun Sa,??????,?????,?????????,503,50311,5031105,??????????????,5,11.33058475,104.5807327,11.367,104.65
Kampong Speu,Kong Pisei,Srang,Trapeang Thma,??????,?????,??????????,503,50311,5031106,??????????????,5,11.31105635,104.5980801,11.367,104.65
Kampong Speu,Kong Pisei,Srang,Srang,??????,?????,?????,503,50311,5031107,??????????????,5,11.29852912,104.6173034,11.367,104.65
Kampong Speu,Kong Pisei,Srang,Svay,??????,?????,?????,503,50311,5031108,??????????????,5,11.31959151,104.5646389,11.367,104.65
Kampong Speu,Kong Pisei,Srang,Trabaek Tung,??????,?????,?????????,503,50311,5031109,??????????????,5,11.32012244,104.6080193,11.367,104.65
Kampong Speu,Kong Pisei,Srang,Krang Khnong,??????,?????,??????????,503,50311,5031110,??????????????,5,11.30511912,104.6292527,11.367,104.65
Kampong Speu,Kong Pisei,Srang,Angk Doun Tei,??????,?????,?????????,503,50311,5031111,??????????????,5,11.32078257,104.5628044,11.367,104.65
Kampong Speu,Kong Pisei,Srang,Sla,??????,?????,????,503,50311,5031112,??????????????,5,11.32342676,104.5651372,11.367,104.65
Kampong Speu,Kong Pisei,Srang,Svay Chrum,??????,?????,??????????,503,50311,5031113,??????????????,5,11.33071941,104.5553023,11.367,104.65
Kampong Speu,Kong Pisei,Srang,Veal,??????,?????,???,503,50311,5031114,??????????????,5,11.33468479,104.5581462,11.367,104.65
